article_url,all_names
https://www.coastreporter.net/news/local-news/montreal-massacre-remembered-in-gibsons-1.24031353,"Kinsmen Hall,79;Polytechnique De Montr,249;Sunshine Coast Labour Council,325;Sunshine Coast Community Services,417;National Day,468;National Inquiry,740;Murdered Indigenous Women,783;Denise Woodley,838;Kim Tournat,1384;Powell River-Sunshine Coast,1443;Gibsons Mayor Bill Beamish,2119;David Croal,2141;Canadian Labour Council,2179;International Labour Organization,2293"
https://www.cbc.ca/news/canada/new-brunswick/john-turnbull-saint-john-court-of-queens-bench-indigenous-logging-rights-1.5577470,"New Brunswick,41;Saint John,315;Peter Paul,362;Thomas Peter Paul,638;Ken Coates,734;New Brunswick,920;Ken Coates,1160;Friendship Treaties,1374;Peter Paul,1495;Pabineau First Nation,1525;New Brunswick,2177;New Brunswick,2208;Supreme Court,2498;Supreme Court,2599;Donald Marshal,2649;Peter Paul,2985;Graydon Nicholas,3068;New Brunswick,3323;New Brunswick,3402;New Brunswick,3715;New Brunswick,4109;Last August,4198;First Nations,4257;Wolastoqey First Nations,4441;Saint Mary,4557;Madawaska First Nations,4615;Friendship Treaty,4686;John Barry,5176;Saint John,5327;Saint John Harbour,5350;Kennebecasis Valley Food,6097"
https://www.thestar.com/news/canada/2020/07/11/who-is-policing-the-police-in-calgary-an-interview-with-the-makers-of-above-the-law.html,"Marc Serpa Francoeur,66;Robinder Uppal,85;Serpa Francoeur,306;Lost Time Media,333;Serpa Francoeur,580;Calgary Police,646;Calgary Police Service,908;Alberta Serious Incident Response Team,1542;Alberta Crown Prosecution,1652;Serpa Francoeur,1956;United States,2024;George Floyd,2061;United States,2198;Black Lives Matter,2267;Indigenous Peoples,2342;United States,3180;New York,3218;United States,3237;Godfred Addai Nyamekye,3574;Serpa Francoeur,4914;Patrick Heffernan,5646;Anthony Heffernan,5683;Prince Albert,5734;Alberta Serious Incident Response Team,5797;Daniel Haworth,6359;George Floyd,7419;Chantel Moore,8045;New Brunswick,8094;Chantel Moore,8232;Rodney Levi,8262;Athabascan Chipeywan Chief Allan Adam,8459;Northern Alberta,8529;Chief Allan,8544;George Floyd,8681;North America,8753;Marc Serpa Francoeur,9547;Robinder Uppal,9566"
https://www.cbc.ca/news/canada/toronto/gord-downie-poet-laureate-position-1.5392988,"Gord Downie,189;Poet Laureate,272;Ontario Act,287;Tragically Hip,339;Percy Hatfield,531;Gord Downie,1059;Coke Machine Glow,1308;Indigenous Peoples,1527;New York Times,1700;Imagine Bruce Springsteen,1891;Bob Dylan,1906;Michael Stipe,1924;Ontario Legislature,2289;Gord Downie,2463;Canadian Press,2666"
http://www.pentictonherald.ca/news/national_news/article_881b53bf-ee88-5416-80e5-2b2231522c2a.html,"Bella Bella,131;Bella Bella,604;Heiltsuk Nation,926;Coastal Nations Coast Guard Auxiliary,1231;Gitga'at First Nation,2236;Prince Rupert,2255;Joint Rescue Co-ordination Centre,2579;Stephen Keitlah,3239;Joint Rescue Co-ordination Centre,3816;Bella Bella,3899;Canadian Press,4099"
https://www.hellenicshippingnews.com/oceana-canada-research-reveals-ships-are-ignoring-voluntary-slowdown-zone-designed-to-protect-endangered-right-whales/,"Oceana Canada,14;Cabot Strait,138;North Atlantic,187;Global Fishing Watch,304;Oceana Canada,323;Transport Canada,1135;Cabot Strait,1189;Transport Canada,1665;Kim Elmslie,2047;Oceana Canada Campaign,2075;Cabot Strait,2865;Global Fishing Watch,3057;Automatic Identification System,3261;North Atlantic,3328;Oceana Canada,3522;Cabot Strait,3586;North Atlantic,3740;Saving North Atlantic Right Whales,3840;Indigenous Peoples,4289;North Atlantic,4870;North Atlantic,5093;North Atlantic,5462;North Atlantic,5569;North Atlantic,5834;North Atlantic,6007;North Atlantic,6107"
https://www.winnipegfreepress.com/local/museum-honours-free-press-writer-as-leader-of-tomorrow-567239272.html,"Winnipeg Free Press,20;Niigaan Sinclair,47;Manitoba Museum,88;Tribute Gala,356;James Cohen,637;National Newspaper Award,1142;Paul Samyn,1309;Manitoba Museum,1334;Free Press,1492;Immigration Partnership Winnipeg,2145;Refugee Community Organization,2391;Buffalo Hunt,2455;Winnipeg Art Gallery,2702;Sagkeeng First Nation,2766;Canada Council,2810;Hilary Druxman,2986;Good Works,3076;Diamond Jubilee Medal,3277;Ladybug Foundation,3318;Free Press,3668;Gail Asper,3693"
https://www.santafenewmexican.com/pasatiempo/movies/stay-at-home-film-festival-bringing-the-big-screen-home/article_71df38d6-6ada-11ea-8312-abe4b6b8bf7f.html,"Cannes Film Festival,43;Home Film Festival,661;Santa Fe Film Festival,783;Eric Streeper,1073;Pilgrim Media,1312;Broderick Fox,1525;The Cardboard Bernini,1554;Floating Stones Productions,1596;James Grashow,1625;Santa FeIndependent Film Festival,1791;Just Mercy,1811;Warner Bros,1837;Bryan Stevenson,1932;Atticus Finch,2083;Jacques Paisner,2120;Santa Feans,2251;Academy Award,2284;Noah Baumbach,2362;Oscar-winning Marriage Story,2392;Paisner Bailey,2492;Adam Driver,2764;Laura Dern,2806;Academy Award,2837;Best Supporting Actress,2865;Crisis Cops,2920;Best Documentary,2981;Kill Team,3326;Temple Hill Entertainment,3366;Indigenous Film Program,3723;Body Remembers When,3828;World Broke Open,3849;Experimental Forest Films,3889;First Nations,3918;From Australia,4119;Top End Wedding,4140;Goalpost Pictures,4172;Crazy Heart,4365;New Mexico,4488;Lonely Are,4522;Man Who Fell,4672;Nicolas Roeg,4702;Man Who Fell,4749;Santa Fe Film Festival,5172;Santa Fe Independent Film Festival,5251"
https://ca.news.yahoo.com/brother-fallen-inuvik-soldier-touched-150000976.html,"Jordan Anderson,129;Canadian Armed,279;National Defence,425;Royal Canadian Legion Branch,693;Pelly Bay,1966;Sheila Anderson,2065;Ethel Blondin-Andrew,2800;Indigenous Canadian,2835;Western Arctic,2892;Leona Aglukkaq,2972;Mayor Natasha Kulikowski,3967"
http://caledoncitizen.com/?p=32832,"Black Lives Matter,925;Peel Region,1901;Canada Day,2814;Matthew Shepard,4242;George Floyd,4502;Indigenous History,5920"
https://www.prokerala.com/news/articles/a1077499.html,"Prime Minister,102;Premier Francois Legault,396;Prime Minister,1089;First Nation,1743;Siasat Daily,1943"
https://www.equaltimes.org/what-will-it-take-for-canada-to,"United Nations,72;Beijing Platform,576;Beijing Agenda,830;Justin Trudeau,960;Prime Minister,982;Canadian Femicide Observatory,1306;Vicky Smallman,1960;Canadian Labour Congress,2033;United Nations Special Rapporteur,2272;Violence Against Women,2298;Indigenous Peoples,2665;Indian Act,2801;Native Women,3299;National Inquiry,3615;Murdered Indigenous Women,3658;Marion Buller,4240;Kaitlin Bardswich,4643;Shelters Canada,5022;Beijing Platform,6907;National Action Plan,7228;Violence Against Women,7254;Prevent Gender Based,7467;Myrna Dawson,7640;Canadian Femicide Observatory,7755;National Action Plan,8209;Shelters Canada,8457;National Action Plan,8514;Violence Against Women,8540;National Action Plan,8643;National Action Plan,9093;International Labour Organization,9623;Niigaan Sinclair,10591"
https://www.greanvillepost.com/2020/02/13/chile-desperto-chile-has-woken-up-the-rising-fight-against-neo-liberalism-in-chile/,"Chile Has Woken,173;Indigenous Mapuche,2344;National Institute,3078;Human Rights,3094;Instituto Nacional De Derechos Humanos,3136;Alan Vicencio,4124;Time Magazine,4182;Economic Co-operation,4559;United Nations,4617;United States,5140;United State,5879;White House,6059;United States,6095;President Trump,6357;United States,6489;Latin America,6830;United States,7100;Prime Minister Trudeau,7239;Prime Minister,7444;Barrick Gold,7821;Imperialist Aggression,8456;Salvador Allende,8905;United States,9113;General Agosto Pinochet,9363;Vilma Alvarez,10062;Jumbo Union,10095;Constituent Assembly,10527;Isabel Sanchez,11033;United States,11418;United States,11577;Diaspora Supports,11825;United States,12191"
https://www.thepeterboroughexaminer.com/opinion/columnists/2020/10/09/drew-monkman-autumn-updates-for-peterborough-and-the-kawarthas-from-birds-canada.html,"Birds Canada,66;Birds Canada,336;BirdWatch Canada,624;Citizen Science,696;Bird October Big,847;Big Day,862;Birds Canada,1141;Black People,1398;Indigenous People,1421;BirdWatch Canada,1666;Bird Studies Canada,2058;Birds Canada,2097;Merlin Bird,3258;Peterborough Field Naturalists,3611;Ellen Jakubowski,3676;Communications Specialist,3707;Birds Canada,3728;Birds Canada,4685;Ontario Breeding Bird Atlas,6567;Birds Canada,6836;Bird Atlas,6897;Birds Canada,7810;Ontario Atlas,7916;Ontario Field Ornithologist February,7968;Big Book,8138;New Mexico,9286;Peterborough County,9621;Hiawatha First Nation,9950;Curve Lake First,9971;For Our Grandchildren Facebook,10290"
http://www.journalpioneer.com/news/local/hundreds-speak-up-during-peaceful-indigenous-lives-matter-walk-in-charlottetown-464458/,"Chantel Moore,308;New Brunswick,384;Indigenous Lives Matter,665;Indigenous Lives Matter,794;George Coles,1084;Richmond Street,1112;Lennox Island First Nation,1308;Rodney Levi,1430;Abegweit First Nation,2140;Indigenous Lives Matter,2739"
https://globalnews.ca/news/7080879/police-mistrust-institutional-change-nova-scotia-senator/,"Across North America,21;Nova Scotia,315;Nova Scotia Policing Policy Working Group,412;Halifax Regional,546;Nova Scotia,632;Tari Ajadi,1070;Nova Scotia,1428;Street Checks,1445;Police Commissioners,1503;Natalie Borden,1534;Nova Scotia,1706;Nova Scotia Human Rights,2314;Halifax Regional Police,2353;North Preston,2509;Senator Wanda Thomas,2944;Scotia Justice Minister Mark Furey,4602;Nova Scotia,5409;John Howard,6505;Ontario Human Rights Commission,6704;Black Canadians,6735;John Howard,6966;Black Health,7119;Black Experiences,7151;Health Care Symposium Report,7183;Minority Health,7435;Statistics Canada,7692;Indigenous Peoples,7716;John Howard Society,7953;Canadian Department,8062"
https://www.saltwire.com/opinion/local-perspectives/lorraine-whitman-alter-police-practices-now-for-indigenous-womens-sake-465351/,"Chantel Moore,429;George Floyd,958;Chipewyan First Nations Chief Allan Adam,1089;New Brunswick,1204;Rodney Levi,1232;First Nations,1253;National Inquiry,1443;Murdered Indigenous Women,1486;Gender Diverse,1516;Native Women,2187;Nova Scotia Justice Minister Mark Furey,3034;Commissioner Lucki,3862"
http://www.theguardian.pe.ca/opinion/regional-perspectives/letter-changing-the-way-police-do-business-is-imperative-for-the-indigenous-women-of-canada-465367/,"Across Canada,14;Chantel Moore,427;Native Women,888;George Floyd,1032;Chipewyan First Nations Chief Allan Adam,1163;New Brunswick,1278;Rodney Levi,1306;First Nations,1327;National Inquiry,1517;Murdered Indigenous Women,1560;Gender Diverse,1590;Native Women,1814;Labrador Justice Minister Andrew Parsons,2879"
https://theprovince.com/opinion/columnists/opinion-police-reforms-imperative-to-protect-lives-of-indigenous-women/wcm/b526e107-1efc-4d01-bb60-a9b93b400fcc,"Across Canada,14;Chantel Moore,624;George Floyd,1154;Chipewyan First Nations Chief Allan Adam,1285;New Brunswick,1386;Rodney Levi,1414;First Nations,1435;National Inquiry,1625;Murdered Indigenous Women,1668;Gender Diverse,1698;Native Women,2365;Commissioner Lucki,3894"
https://www.chroniclejournal.com/news/national/defaced-toppled-statues-rekindle-debate-over-controversial-symbols/article_9da1247f-6bbe-5a42-a5e3-ff8afc394012.html,"George Floyd,65;United States,120;House Speaker Nancy Pelosi,324;President Donald,487;Capitol Hill,580;Statuary Hall,617;Jefferson Davis,924;Alexander Stephens,947;Confederate States,1016;Christopher Columbus,2029;Indigenous Peoples,2335;Black Lives Matter,2426;Jeremy Mayer,2584;George Mason,2641;Sir John,3599;Reconciliation Commission,3796;Edward Cornwallis,4050;Langevin Block,4240;Prime Minister,4300;Hector-Louis Langevin,4345;Dundas Street,4512;Henry Dundas,4540;Services Minister Marc Miller,4657;McGill University,4788;Canadian Press,6073;James McCarten,6148"
https://edmontonsun.com/news/crime/philanthropists-death-being-probed-as-murder/wcm/47e1bd24-62a2-4bc5-aeb8-231a00a1d9c7,"North York,118;Howard Drive,205;Leslie Street,237;Sheppard Avenue East,262;Toronto Police Services,363;Keri Fernandes,511;Paul Morgan,728;City Councillor Shelley Carroll,776;Paul Morgan,859;Crime Stoppers,1079;Randy Schwartz,1169;Sault Star,1582;Governor General,1825;First Nations,1946"
https://montreal.ctvnews.ca/quebec-police-say-suspect-arrested-after-two-children-found-dead-in-wendake-1.5141371,"Huron-Wendat First Nation,121;Quebec City,319;Premier Francois Legault,755;Huron-Wendat Nation,813;Ian Lafreni,1611"
https://www.theglobeandmail.com/canada/article-quebec-police-say-suspect-arrested-after-two-children-found-dead-in-2/,"Huron-Wendat First Nation,109;Quebec City,307"
https://www.1310news.com/2020/10/11/quebec-police-say-suspect-arrested-after-two-children-found-dead-in-wendake/,"Huron-Wendat First Nation,131;Quebec City,329;Canadian Press,906"
https://www.tbnewswatch.com/local-news/oiprd-commends-police-on-progress-but-says-more-work-needs-to-be-done-to-rebuild-trust-2121465,"Independent Police Review Director,90;Thunder Bay Police Service,170;Broken Trust,229;Indigenous People,250;Thunder Bay Police Service,285;One Year After Broken Trust,375;Thunder Bay Police Service,456;First Nations,1070;Police Service,1118;Independent Police Review Director,1256;Thunder Bay Police Service,1365;Broken Trust,1436;Police Service,1839;Criminal Investigation Branch,1891;Major Case Management Branch,1928;Thunder Bay,2702;Thunder Bay Police Service,2885;Sylvie Hauth,2909;Thunder Bay City Council,2960;Thunder Bay,3241;Thunder Bay Police Service,3723;Police Service,4726;Police Services Board,4752;Thunder Bay Police Service,4806;First Nation Policing,4921"
https://www.theglobeandmail.com/canada/article-an-indigenous-mans-death-in-thunder-bay-triggered-a-historic-probe-of/,"Brad DeBungee,74;Thunder Bay,271;McIntyre River,338;Stacy DeBungee,495;Rainy River First Nations,657;Thunder Bay,724;Thunder Bay,1171;First Nation,1351;Jim Leonard,1378;Independent Police Review Director,1462;Gerry McNeilly,1730;Broken Trust,1828;Thunder Bay Police Service,1921;Aboriginal Liaison Unit,2210;Thunder Bay,2464;Chief Sylvie Hauth,2581;Thunder Bay,3022;Scott Paradis,3061;Chief Hauth,3113;Rainy River First Nations,3793;Thunder Bay,3885;Rainy River First Nations,3916;Chief Robin McGinnis,4029;Thunder Bay,4341;Rainy River First,4932;Julian Falconer,4971;Detective Shawn Harrison,5570;Detective Constable Shawn Whipple,5608;Susan Kaucharik,5704;Ontario Provincial Police,5796;Thunder Bay,5834;Police Services Act,6385;Thunder Bay Police Services Board,6428;Rainy River First Nations,6836;Rainy River First,7146;Chief Hauth,7383;Jethro Anderson,7847;Curran Strang,7866;Kyle Morrisseau,7887;Jordan Wabasse,7907;Shania Bob,7923;Aaron Loon,7939;Christine Gliddy,7961;Marie Spence,7979;Thunder Bay,8142;Nishnawbe Aski Police Service,8183;Chief Hauth,8318;Chief McGinnis,8950"
https://lactualite.com/actualites/des-policiers-de-la-grc-abattent-un-autochtone-au-n-b-selon-un-chef-micmaque/,"Grc Friday,124;First Nations,189;Appointing Rodney,259;Roger Augustine,330;Miramichi West,409;Bill Ward,1222;First Nation,1242;Cbc Facebook,1316;Friend Rodney,1550;Writing Dwayne Everett,1662;Chantel Moore,1905"
https://www.brandonsun.com/national/breaking-news/family-of-indigenous-woman-critical-of-police-investigation-into-her-death-567052042.html,"Jaeda Vanderwal,16;Linda Beaulieu,69;Manitoba Chiefs,252;Winnipeg Thursday,280;Manitoba Chiefs,330;Jaeda Vanderwal,659;Natalie Beaulieu,951;Manitoba Chief,1048;Jay Murray,1306;First Nations Police Service,2359;Sandy Bay First Nation,2414;Linda Beaulieu,2588;Elyssa McIvor,2697;Chief Danny Smyth,4427;Chief Arlen Dumas,4517;Manitoba Chiefs,4552;Tina Fontaine,4599;Canadian Press,5140"
https://www.winnipegfreepress.com/canada/inuit-women-in-canadas-north-encountering-racialized-policing-report-says-567033962.html,"Sean Kilpatrick,298;Inuit Women,927;Elizabeth Comack,958;Rebecca Kudloo,2046;Pauktuutit Inuit Women,2087;Pauktuutit Inuit Women,2430;Murdered Indigenous Women,2527;Northwest Territories,3047;Inuit Nunangat,3132;Inuvialuit Settlement Region,3198;Northwest Territories,3227;Catherine Fortin,3634;National Inquiry,4542;Murdered Indigenous Women,4585;Ottawa Thursday,5145;Canadian Press,7543"
https://www.theglobeandmail.com/canada/article-murray-sinclair-has-tried-for-years-to-shock-canada-into-confronting/,"Senator Murray Sinclair,367;Reconciliation Commission,961;Thunder Bay,1157;South African,2019;Peguis First,2390;Canadian Press,2838;Aboriginal Justice Inquiry,2928;Thunder Bay,3073;Provincial Court,3346;Indian Reserve,4601;Peguis First,4772;Mizanay Gheezhik,4963;Selkirk Collegiate,5180;Selkirk Friendship Centre,5304;Manitoba Metis Federation,5361;Howard Pawley,5417;Thunder Bay Police Services Board,6124;Ontario Civilian Police Commission,6900;Thunder Bay,7150;Julian Falconer,7429;Independent Police Review Director,7988;Thunder Bay Police Service,8224;Thunder Bay,8329;Thunder Bay,8509;Thunder Bay,9037;Reconciliation Commission,10000;Supreme Court,10390;National Inquiry,10445;Murdered Indigenous Women,10488;Canadian Press,11005;Sir John,12343;Dan Christmas,12736;Indigenous History Month,12774;Justice Minister Jody Wilson-Raybould,12994;South Africa,13061;Western Canada,13470;South African,13581;South Africa,13770;Frantz Fanon,15071"
https://panow.com/2020/02/27/beyak-suspended-again-from-senate-despite-apology-for-posting-offensive-letters/,"Ontario Federation,964;Indigenous Friendship Centres,997;Pierre Legault,1526;Canadian Press,2016"
https://kitchener.ctvnews.ca/another-trial-ordered-for-hamilton-area-man-who-killed-would-be-car-thief-1.4829545,"Jon Styres,230;Six Nations,249;Grand River,268;Appeal Court,966;Six Nations,1010;First Nations,1091;Mark Hill,1194;Six Nations Band Council,1224;Michael Lacy,1531;Supreme Court,1787;Lindsay Hill,1891;Jon Styres,1907"
https://canadiandimension.com/articles/view/inquiry-needed-into-police-violence-against-indigenous-peoples,"Exchange District,37;Neil Stonechild,237;Frank Paul,451;Greg Ritchie,636;Winnipeg Police,730;Stewart Andrews,779;Jason Collins,798;Eisha Hudson-a,817;Northwest Mounted Police,1981;Sixties Scoop,2794;First Nations,2877;Eishia Hudson,4909;Lagimodiere Boulevard,5008;Fermor Avenue,5026;Northern Plains,5084;Dudley George,5424;First Nations,5708;Rights Watch,6202;Val D'or,6454;National Inquiry,6728;Missing Indigenous Women,6771;United Nations Special Rapporteur,7020;Violence Against Women,7046;Its Causes,7062;Neil Stonechild,8544;Dudley George,8563;Frank Paul,8597;Greg Ritchie,8615;Stewart Andrews,8636;Jason Collins,8655;Eisha Hudson,8685"
https://thewalrus.ca/a-new-sound-for-inuit-music/,"Alexia Galloway-Alainga,282;Queen West,1584;Rita Claire Mike-Murphy,1939;Arctic Circle,2095;Indigenous Music Awards,2746;Western Canadian Music Awards,2784;Iqaluit Airport,2839;Jeremy Dutcher,3496;Danforth Music Hall,3543;Baker Lake,3952;Chesterfield Inlet,3980;South African Xhosa,5639;Graham Walsh,6146;Indigenous Artist,6755;Now Magazine,6845;South African Canadian,7089;Zaki Ibrahim,7109;Jeremy Dutcher,8545;Music Prize,8577;Buffy Sainte-Marie,8836;Lido Pimienta,8876;Tanya Tagaq,8897;Aakuluk Music,9165;Jerry Cans,9514;Northern Haze,9651;Toronto-based Six Shooter Records,9811;Juno-nominated Silla,10102;Interview Magazine,11651"
https://kitchener.ctvnews.ca/in-my-heart-i-wanted-to-be-here-brantford-s-police-chief-speaks-at-anti-racism-rally-1.4981454,"Black Lives Matter,89;Black Lives Matter,447;Police Rob Davis,598;Six Nations,1365;National Inquiry,1776;Murdered Indigenous Women,1819;George Floyd,1921"
https://canadiandimension.com/articles/view/so-now-what-from-inconvenient-to-uncomfortable-truths,"Black Lives Matter,36;George Floyd,295;Black Lives Matter,648;North America,746;Independent Review Director,1683;Thunder Bay Police Service,1785;National Inquiry,1863;Murdered Indigenous Women,1906;Black Lives Matter,2177;Royal Commission,2719;Aboriginal Peoples,2741;Reconciliation Commission,2789;National Inquiry,2813;Missing Indigenous Women,2843;Indigenous Access Program,4559;Red River College,4580;Aboriginal Initiatives,4653;Lakehead University,4676;Pic Mobert,4710;Peter Andre Globensky,4740;Indigenous Affairs,4796;Prime Minister,4832;Canadian Centre,4907"
http://www.kelownadailycourier.ca/news/national_news/article_d67c61e4-8523-5927-975f-4fa9450bbfd9.html,"Terre Chartrand,16;United States,626;George Floyd,667;Idle No More,1140;Nickita Longman,1167;Shawn Johnston,1187;Black Lives Matter,1294;Wilfrid Laurier University,1719;Proclaiming Our Roots,2172;North Americas,2421;Seminole Wars,2791;Chief Arlen Dumas,3205;Manitoba Chiefs,3242;First Nations,3261;Correctional Investigator,3820;Ontario Human Rights Commission,4033;Canadian Press,4763;Geraldine Malone,4824"
https://www.cbc.ca/news/canada/kitchener-waterloo/indigenous-activists-idle-no-more-black-lives-matter-1.5599669,"Terre Chartrand,16;United States,534;George Floyd,566;Idle No More,1030;Nickita Longman,1057;Shawn Johnston,1077;Black Lives Matter,1184;Wilfrid Laurier University,1611;Proclaiming Our Roots,2067;North Americas,2308;Seminole Wars,2660;Chief Arlen Dumas,3078;Manitoba Chiefs,3115;First Nations,3134;Correctional Investigator,3694;Ontario Human Rights Commission,3908"
https://www.680news.com/2020/06/16/indigenous-peoples-in-u-s-stand-with-blm-but-await-their-own-reckoning/,"First Nations,26;United States,87;Black Lives Matter,290;New Brunswick,1308;First Nation,1358;Canadian Press,1420"
http://www.pgfreepress.com/federal-harris-misses-williams-lake-forum/,"Cariboo-Prince George,98;First Nations,201;Williams Lake Secondary School,262;Bev Collins,366;Drew Adamick,402;Dick Harris,480;Green Party,553;United Nations,1030;Prime Minister Stephen Harper,1245;First Nations,3523;First Nations,3727;First Nations,4007;First Nations,4117;Treaty Negotiations Advisory Commission,4259;Kelowna Accord,4288;First Nations,4470;Kelowna Accord,4566;First Nations,4847;First Nations,5427"
https://www.theguardian.pe.ca/news/local/were-angry-and-were-grieving-hard-delegation-from-black-cultural-society-of-pei-calls-for-review-of-existing-legislation-policies-457135/,"Black Cultural Society,90;Premier Dennis King,141;Coles Building,202;Black Cultural Society,482;Premier Dennis King,511;George Floyd,647;Derek Chauvin,711;Regis Korchinski-Paquet,755;Black Cultural Society,1122;Indigenous Islanders,2295;Black Cultural Society,2746;Premier Dennis King,2775;Dennis King,2899;United States,3017;Progressive Conservatives,3346"
https://www.theglobeandmail.com/politics/article-ontario-announces-new-plan-for-child-welfare-system/,"Globe And Mail,641;Jill Dunlop,671;Irwin Elman,1188;Aboriginal Peoples Television Network,1393;First Nations,2020;Native Child,2137;Family Services,2157;Jeff Schiffer,2187;First Nations,2287"
https://muse.jhu.edu/article/209997,"Canadian Parliament,38;Indian Act,4452;Indian Act,5720;Indian Act System,6874;Structuring Inequalities,6902;Kathleen Jamieson,7638;Indian Women,7656;Citizens Minus,7695;Constitution Act,7743;Indian Act,7903;Indian Affairs,8121;Northern Development,8146;Indian Registry,8776;Indian Act,9131;Indian Act,10302;Indian Act,10869;Indian Act,11660;Indian Act,12159;Indian Act,13006;Indian Act,15559;European Canadian,16639;Indian Act,16764;Indigenous Women,17498;Amnesty International,17658;Indian Act,17848;Amnesty International,17977;Indian Women,18425;Liberal Party Prime Minister Pierre Trudeau,18506;North America,18661;Jean Chr,18884;Indian Act,20231;Indian Act,20983;Harold Cardinal,21098;Unjust Society,21118;Indian Act,21252;Indian Act,21652;Indian Rights,23220;Indian Women,23237;Native Women,23266;Vivian Corbiere,23946;Wikwemiking Reserve,23998;Manitoulin Island,24019;Ontario Native Women,24085;David Lavell,24181;Indian Act,24477;Ontario County Court,24628;Federal Court,25041;Indian Act,25109;Indian Act,25269;Brantford Reserve,25457;Six Nations Indians,25753;Indian Act,25876;Ontario High Court,26058;Supreme Court,26124;Supreme Court,26213;Supreme Court,26275;Indian Act,28628;Indian Act,28966;Indian Act,29189;Indian Act,29462;Indian Act,29583;Indian Act,30560;Supreme Court,30744;Indian Act,30799;Indian Act,30974;United Nation Human Rights Committee,31115;Sandra Lovelace,31184;Tobique Reserve,31231;Tobique Reserve,31365;Indian Act,32479;Indian Act,33289;New Brunswick,33834;Indian Act,33929;International Covenant,34283;Political Rights,34313;International Covenant,34638;Political Rights,34668;Indian Act,34691;Had Canada,35363;Constitution Act,36310;Indian Act,36338;First Minister Conferences,36492;Constitution Act,36580;Constitution Act,37132;Indian Act,37733;Indian Act,37974;Vine Deloria,38467;Gerald Taiaiake Alfred,38572;North American,38678;Indian Act,40876;Shirley Bear,41683;First Minister Conferences,42513;First Nations,42625;Ottawa Conference Center,43041;Constitution Act,43529;Constitutional Accord,43692;Aboriginal Rights,43713;Native Council,44598;New Brunswick,44678;Constitution Act,45065;Indian Act,45354;First Nations,46676;Indian Act,47015;Indian Act,47169;Indian Act,47489;Constitution Act,47918;New Brunswick,48966;Nova Scotia,48987;Constitution Act,50106;Indian Act,50369;Special Legislative Assembly,50557;Edmonton Resolution,50644;Indian Act,50781;Indian Act,51132;Indian Act,51300;Indian Act,51988;Commons Standing Committee,52169;Indian Affairs,52187;Royal Assent,52358;Indian Act,52444;Joan Holmes,52857;Canadian Advisory Council,52923;Manitoba Aboriginal,53274;Northern Affairs,53295;Manitoba Aboriginal,54045;Northern Affairs,54066;Sturgeon Lake,55554;Supreme Court,55662;Supreme Court,56003;Supreme Court,59045;Supreme Court,60420;First Nations,60526;Indian Act,61625;Native Women,63533;Sawridge Band,63598;Canadian Native,65053;Marie Anna Jaimes Guerrero,65755;North American,65908;United States,66381;United Nations,68851;Can Native,69224;United Nations,69362;James Anaya,69611"
https://medicinehatnews.com/news/national-news/2020/10/04/joyce-echaquans-death-highlights-systemic-racism-in-health-care-experts-say/,"Morgan Lowrie,18;Kelly Geraldine Malone,45;Canadian Press,69;Joyce Echaquan,121;Joyce Echaquan,444;Yvonne Boyer,1233;Metis Canadian,1255;Joyce Echaquan,1385;Carol Dube,1523;British Columbia,3052;Canadian Indigenous,3536;Brian Sinclair,3735;Jane Logan McCallum,4246;Munsee Delaware Nation,4290;Native Women,4872;Premier Francois Legault,5467;Genevieve Guilbault,5580;Though Quebec,6020;George Floyd,6753;Black Lives Matter,6827;Canadian Press,7122"
https://www.ibtimes.com/kelly-fraser-dead-26-singers-cause-death-remains-unknown-2893164,"Kelly Fraser,40;Winnipeg City,206;Camilla Cabello,401;Kelly Fraser,590;Juno Award,1351;Indigenous Music Album,1395;Juno Awards,1435;Kelly Fraser,1483;Juno Awards,1608"
https://www.theglobeandmail.com/canada/article-nova-scotia-premier-rejects-pulp-mills-request-to-keep-dumping-waste/,"Scotia Premier Stephen McNeil,70;Northern Pulp,320;Boat Harbour,459;Pictou Landing First Nation,504;Boat Harbour,1492;Pictou Landing First Nation,1732;Boat Harbour,1829;Boat Harbour,1949;Stephen McNeil,2139;Landing Chief Andrea Paul,2326;Boat Harbour,2470;Premier Stephen McNeil,2531;Jeff Bishop,2891;Forest Nova Scotia,2937;Nova Scotia,3106;Nova Scotia,3429;Northern Pulp,3663;James Gunvaldsen Klaassen,3839;Pictou Landing First Nation,3911;Northumberland Strait,3976;Northumberland Strait,4093;Pictou Landing First Nation,4215;Northern Pulp,4294;Employment Ministry,4494;Nova Scotia,4677;Nova Scotia,4761"
https://scrubsmag.com/nurse-fired-after-insulting-dying-indigenous-woman-screaming-for-help/,"Joyce Echaquan,269;Desperate Cry,615;Canadian Broadcasting Corporation,1476;First Nations,1719;Ghislain Picard,1740;Atikamekw Nation,2262;Grand Chief Constant Awashish,2376;Verna Polson,2646;Anoshnabeg Nation,2683;Services Minister Marc Miller,3335;Indian Health Service,4543;American Indian,4634;Alaska Native Tribes,4659;Native Americans,4991;Native Americans,5343;Joyce Echaquan,5660"
